samplename_index_lane readgroup_id readgroup_platform path_to_R1_fastq_file path_to_R2_fastq_file
ND392_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1159/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1159_S159_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1159/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1159_S159_L003_R2_001.fastq.gz
ND393_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1160/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1160_S160_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1160/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1160_S160_L001_R2_001.fastq.gz
ND393_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1160/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1160_S160_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1160/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1160_S160_L002_R2_001.fastq.gz
ND393_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1160/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1160_S160_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1160/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1160_S160_L003_R2_001.fastq.gz
ND393_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1161/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1161_S161_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1161/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1161_S161_L003_R2_001.fastq.gz
ND393_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1161/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1161_S161_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1161/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1161_S161_L002_R2_001.fastq.gz
ND393_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1161/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1161_S161_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1161/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1161_S161_L001_R2_001.fastq.gz
ND393_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1162/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1162_S162_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1162/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1162_S162_L001_R2_001.fastq.gz
ND393_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1162/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1162_S162_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1162/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1162_S162_L002_R2_001.fastq.gz
ND393_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1162/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1162_S162_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1162/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1162_S162_L003_R2_001.fastq.gz
ND394_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1163/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1163_S163_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1163/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1163_S163_L001_R2_001.fastq.gz
ND394_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1163/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1163_S163_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1163/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1163_S163_L003_R2_001.fastq.gz
ND394_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1163/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1163_S163_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1163/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1163_S163_L002_R2_001.fastq.gz
ND394_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1164/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1164_S164_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1164/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1164_S164_L003_R2_001.fastq.gz
ND394_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1164/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1164_S164_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1164/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1164_S164_L001_R2_001.fastq.gz
ND394_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1164/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1164_S164_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1164/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1164_S164_L002_R2_001.fastq.gz
ND394_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1165/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1165_S165_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1165/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1165_S165_L002_R2_001.fastq.gz
ND394_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1165/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1165_S165_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1165/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1165_S165_L001_R2_001.fastq.gz
ND394_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1165/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1165_S165_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1165/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1165_S165_L003_R2_001.fastq.gz
ND395_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1166/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1166_S166_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1166/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1166_S166_L002_R2_001.fastq.gz
ND395_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1166/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1166_S166_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1166/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1166_S166_L003_R2_001.fastq.gz
ND395_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1166/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1166_S166_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1166/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1166_S166_L001_R2_001.fastq.gz
ND395_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1167/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1167_S167_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1167/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1167_S167_L001_R2_001.fastq.gz
ND395_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1167/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1167_S167_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1167/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1167_S167_L003_R2_001.fastq.gz
ND395_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1167/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1167_S167_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1167/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1167_S167_L002_R2_001.fastq.gz
ND395_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1168/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1168_S168_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1168/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1168_S168_L002_R2_001.fastq.gz
ND395_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1168/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1168_S168_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1168/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1168_S168_L003_R2_001.fastq.gz
ND395_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1168/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1168_S168_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1168/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1168_S168_L001_R2_001.fastq.gz
ND396_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1169/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1169_S169_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1169/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1169_S169_L003_R2_001.fastq.gz
ND396_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1169/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1169_S169_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1169/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1169_S169_L001_R2_001.fastq.gz
ND396_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1169/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1169_S169_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1169/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1169_S169_L002_R2_001.fastq.gz
ND396_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1170/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1170_S170_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1170/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1170_S170_L002_R2_001.fastq.gz
ND396_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1170/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1170_S170_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1170/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1170_S170_L003_R2_001.fastq.gz
ND396_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1170/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1170_S170_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1170/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1170_S170_L001_R2_001.fastq.gz
ND396_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1171/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1171_S171_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1171/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1171_S171_L001_R2_001.fastq.gz
ND396_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1171/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1171_S171_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1171/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1171_S171_L003_R2_001.fastq.gz
ND396_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1171/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1171_S171_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1171/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1171_S171_L002_R2_001.fastq.gz
ND397_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1172/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1172_S172_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1172/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1172_S172_L001_R2_001.fastq.gz
ND397_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1172/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1172_S172_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1172/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1172_S172_L002_R2_001.fastq.gz
ND397_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1172/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1172_S172_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1172/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1172_S172_L003_R2_001.fastq.gz
ND397_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1173/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1173_S173_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1173/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1173_S173_L002_R2_001.fastq.gz
ND397_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1173/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1173_S173_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1173/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1173_S173_L003_R2_001.fastq.gz
ND397_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1173/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1173_S173_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1173/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1173_S173_L001_R2_001.fastq.gz
ND397_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1174/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1174_S174_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1174/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1174_S174_L002_R2_001.fastq.gz
ND397_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1174/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1174_S174_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1174/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1174_S174_L003_R2_001.fastq.gz
ND397_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1174/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1174_S174_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1174/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1174_S174_L001_R2_001.fastq.gz
ND398_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1175/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1175_S175_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1175/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1175_S175_L001_R2_001.fastq.gz
ND398_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1175/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1175_S175_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1175/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1175_S175_L002_R2_001.fastq.gz
ND398_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1175/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1175_S175_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1175/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1175_S175_L003_R2_001.fastq.gz
ND398_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1176/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1176_S176_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1176/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1176_S176_L002_R2_001.fastq.gz
ND398_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1176/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1176_S176_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1176/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1176_S176_L003_R2_001.fastq.gz
ND398_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1176/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1176_S176_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1176/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1176_S176_L001_R2_001.fastq.gz
ND398_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1177/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1177_S177_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1177/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1177_S177_L002_R2_001.fastq.gz
ND398_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1177/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1177_S177_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1177/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1177_S177_L003_R2_001.fastq.gz
ND398_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1177/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1177_S177_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1177/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1177_S177_L001_R2_001.fastq.gz
ND399_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1178/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1178_S178_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1178/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1178_S178_L001_R2_001.fastq.gz
